log_hhsize,region,fer_electrique,fer_charbon,bonbonne_gaz,ventilo,voiture,ordinateur,frigo,type_logement,statut_occup,eclairage,materiau_toit,nature_sol,source_eau_ss,materiau_mur,tx_promiscuite,dem_emp_rate,activ12m,age,educ_hi,sexe,mode_evac_ordure,type_sanitaire,partage_sanitaire,excrement_hors_concess,evac_eau_usees,milieu,pauvre,hhid,source
2.302585092994046,12,2,2,2,1,2,2,2,2,2,1,3,1,1,1,2.0,10.0,2,41.0,1.0,1,1,1,2,2.0,4,2.0,0,50204.0,2
2.5649493574615367,12,2,1,2,1,2,2,2,2,2,1,3,2,1,1,2.1666666666666665,30.76923076923077,2,38.0,1.0,1,5,1,2,4.0,4,2.0,1,50203.0,2
1.791759469228055,12,2,2,2,2,2,2,2,1,2,4,3,2,1,1,3.0,33.33333333333333,2,56.0,1.0,1,5,1,2,2.0,4,2.0,0,50201.0,2
1.791759469228055,12,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1.5,16.666666666666664,2,40.0,6.0,1,2,2,2,1.0,4,2.0,0,50113.0,2
2.3978952727983707,12,2,2,2,2,2,2,2,4,2,4,4,3,1,1,2.2,18.181818181818183,2,69.0,3.0,1,2,2,2,4.0,4,2.0,1,50112.0,2
1.0986122886681098,12,2,2,1,1,2,2,1,2,2,1,1,1,5,1,1.0,0.0,2,69.0,4.0,1,5,1,2,1.0,4,2.0,0,50110.0,2
1.3862943611198906,12,2,1,2,2,2,2,2,2,2,1,3,1,1,1,1.0,25.0,2,33.0,3.0,2,2,1,2,1.0,2,2.0,0,50109.0,2
1.791759469228055,12,2,2,2,2,2,2,2,2,2,1,3,3,1,4,2.0,0.0,1,78.0,1.0,1,2,2,2,4.0,4,2.0,0,50107.0,2
1.791759469228055,12,2,2,2,2,2,2,2,4,2,4,4,3,1,2,3.0,0.0,1,61.0,1.0,1,3,4,2,,4,2.0,0,50106.0,2
1.9459101490553132,12,2,2,2,2,2,2,2,2,2,1,3,2,1,2,1.75,14.285714285714285,2,36.0,1.0,1,1,2,2,1.0,4,2.0,1,50105.0,2
2.302585092994046,12,2,2,2,2,2,2,1,2,2,1,3,2,1,2,2.5,20.0,1,72.0,1.0,1,1,2,2,1.0,3,2.0,0,50104.0,2
2.4849066497880004,12,2,1,2,1,2,2,1,2,2,1,1,1,1,1,0.9230769230769231,33.33333333333333,2,59.0,1.0,1,1,1,2,1.0,2,2.0,0,50103.0,2
2.1972245773362196,12,2,2,2,2,2,2,2,2,2,1,3,3,1,2,3.0,11.11111111111111,2,52.0,1.0,1,5,2,2,2.0,4,2.0,1,50102.0,2
2.0794415416798357,12,2,2,2,2,2,2,2,4,2,4,4,2,1,2,2.0,12.5,1,69.0,1.0,1,5,2,2,2.0,4,2.0,1,50101.0,2
1.9459101490553132,11,2,2,1,2,2,2,2,2,2,3,3,2,1,1,2.3333333333333335,14.285714285714285,2,69.0,1.0,1,1,2,2,4.0,4,2.0,0,49013.0,2
1.791759469228055,11,2,2,2,2,2,2,2,4,2,4,4,3,1,2,2.0,33.33333333333333,2,51.0,3.0,1,1,4,2,,4,2.0,0,49010.0,2
1.791759469228055,11,2,2,2,2,2,2,2,2,2,4,4,2,1,1,1.5,16.666666666666664,2,83.0,1.0,1,1,2,2,4.0,3,2.0,0,49009.0,2
2.0794415416798357,11,2,2,2,2,2,2,2,4,2,4,4,2,1,1,1.3333333333333333,12.5,2,50.0,1.0,1,1,1,2,2.0,4,2.0,0,49007.0,2
1.6094379124341003,11,2,2,2,2,2,2,2,2,2,4,2,2,1,1,1.6666666666666667,20.0,2,31.0,1.0,2,1,1,2,2.0,4,2.0,0,49006.0,2
1.6094379124341003,11,2,2,2,2,2,2,2,4,2,4,4,3,1,4,1.6666666666666667,20.0,2,50.0,1.0,1,1,4,2,,4,2.0,0,49005.0,2
1.791759469228055,11,2,2,2,2,2,2,2,2,2,4,3,2,1,1,6.0,0.0,2,66.0,1.0,1,1,1,2,4.0,1,2.0,1,49004.0,2
2.1972245773362196,11,2,2,2,2,2,2,2,2,2,4,3,2,1,1,1.5,11.11111111111111,2,82.0,1.0,1,1,1,2,4.0,1,2.0,0,49003.0,2
2.0794415416798357,11,2,2,2,2,2,2,2,4,2,4,4,3,1,2,2.0,37.5,2,47.0,1.0,1,5,2,2,4.0,4,2.0,1,48914.0,2
1.6094379124341003,11,2,2,2,2,2,2,2,4,3,4,4,3,1,2,2.5,40.0,2,40.0,1.0,1,5,2,2,2.0,4,2.0,0,48913.0,2
1.6094379124341003,11,2,2,2,2,2,2,2,4,2,4,4,2,1,1,5.0,20.0,2,34.0,1.0,1,5,4,2,,4,2.0,0,48911.0,2
1.791759469228055,11,2,2,2,2,2,2,2,4,2,4,4,3,1,2,3.0,33.33333333333333,2,52.0,1.0,1,5,4,2,,4,2.0,0,48909.0,2
1.791759469228055,11,2,2,2,2,2,2,2,4,2,4,4,3,1,2,1.2,33.33333333333333,2,51.0,1.0,1,5,4,2,,4,2.0,0,48908.0,2
2.6390573296152584,11,2,1,2,2,2,2,2,4,2,4,4,3,1,2,2.3333333333333335,42.857142857142854,2,53.0,1.0,1,5,4,2,,4,2.0,1,48907.0,2
1.9459101490553132,11,2,1,2,2,2,2,2,4,2,4,4,3,1,2,2.3333333333333335,14.285714285714285,2,37.0,1.0,2,5,4,2,,4,2.0,0,48905.0,2
2.302585092994046,11,2,2,2,2,2,2,2,4,2,4,4,3,1,2,3.3333333333333335,10.0,2,49.0,1.0,1,5,4,2,,4,2.0,1,48904.0,2
1.9459101490553132,11,2,2,2,2,2,2,2,4,3,4,4,3,1,2,3.5,14.285714285714285,2,39.0,1.0,1,5,4,2,,4,2.0,1,48902.0,2
2.0794415416798357,11,2,2,2,2,2,2,2,4,2,4,4,3,1,4,2.6666666666666665,37.5,2,35.0,1.0,1,5,2,2,5.0,4,2.0,1,48901.0,2
0.6931471805599453,11,2,2,2,2,2,2,2,4,2,4,4,4,2,2,1.0,50.0,2,31.0,1.0,1,5,2,2,,4,2.0,0,48812.0,2
2.302585092994046,11,2,1,2,2,2,2,2,2,2,3,2,2,2,4,2.0,30.0,2,60.0,1.0,1,5,2,2,2.0,4,2.0,0,48811.0,2
1.791759469228055,11,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2.0,0.0,2,72.0,1.0,1,5,2,2,2.0,4,2.0,1,48810.0,2
1.9459101490553132,11,2,2,2,2,2,2,2,4,2,4,4,3,2,2,2.3333333333333335,28.57142857142857,2,39.0,1.0,1,5,4,2,,4,2.0,0,48809.0,2
1.791759469228055,11,2,2,2,2,2,2,2,4,2,4,4,3,2,2,2.0,16.666666666666664,2,67.0,1.0,1,5,2,2,2.0,4,2.0,0,48808.0,2
2.302585092994046,11,2,2,2,2,2,2,2,4,2,4,4,4,2,4,2.5,9.090909090909092,2,52.0,3.0,1,5,2,2,,4,2.0,1,48807.0,2
2.4849066497880004,11,2,2,2,2,2,2,2,4,2,3,4,2,2,4,1.5,41.66666666666667,2,68.0,1.0,1,5,2,1,2.0,4,2.0,0,48805.0,2
1.791759469228055,11,2,2,2,2,2,2,2,4,2,4,4,3,3,2,1.5,16.666666666666664,2,27.0,1.0,1,2,2,2,,4,2.0,0,48803.0,2
1.6094379124341003,11,2,2,2,2,2,2,2,4,2,3,4,3,2,2,2.5,20.0,2,46.0,1.0,1,2,2,2,,4,2.0,0,48801.0,2
2.70805020110221,11,2,2,2,2,2,2,2,4,2,6,4,4,1,4,2.5,33.33333333333333,2,52.0,1.0,1,1,4,2,,4,2.0,1,48712.0,2
2.1972245773362196,11,2,2,2,2,2,2,2,4,2,4,4,2,1,1,4.5,22.22222222222222,2,36.0,1.0,2,1,1,1,4.0,4,2.0,1,48711.0,2
2.1972245773362196,11,2,2,2,2,2,2,2,2,2,4,2,2,1,4,4.5,11.11111111111111,2,46.0,1.0,1,1,2,1,2.0,2,2.0,1,48710.0,2
2.1972245773362196,11,2,2,2,2,2,2,2,2,2,4,3,3,1,4,2.25,22.22222222222222,2,82.0,1.0,1,5,2,2,4.0,4,2.0,1,48709.0,2
1.6094379124341003,11,2,2,2,2,2,2,2,2,2,4,3,4,1,4,2.5,14.285714285714285,2,60.0,1.0,1,5,4,2,,4,2.0,0,48708.0,2
2.3978952727983707,11,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2.75,27.27272727272727,2,66.0,1.0,1,5,2,1,4.0,4,2.0,0,48707.0,2
1.791759469228055,11,2,2,2,2,2,2,2,4,5,4,6,4,1,4,6.0,33.33333333333333,2,54.0,1.0,1,5,4,2,,4,2.0,0,48705.0,2
1.791759469228055,11,2,2,2,2,2,2,2,4,2,4,4,4,2,4,1.5,16.666666666666664,2,66.0,1.0,1,1,2,1,5.0,2,2.0,1,48704.0,2
2.995732273553991,11,2,2,2,2,2,2,2,4,2,4,4,2,1,1,5.0,25.0,2,44.0,1.0,1,1,1,2,4.0,4,2.0,1,48703.0,2
2.302585092994046,11,2,2,2,2,2,2,2,4,2,4,4,2,1,1,2.0,40.0,2,66.0,1.0,1,1,1,2,4.0,4,2.0,0,48702.0,2
2.0794415416798357,11,2,2,2,2,2,2,1,2,2,1,3,2,1,2,1.3333333333333333,12.5,2,40.0,1.0,1,3,2,2,1.0,4,2.0,0,48614.0,2
2.8903717578961645,11,2,1,1,2,2,2,2,2,2,1,3,3,1,2,3.0,27.77777777777778,2,40.0,1.0,1,1,2,2,4.0,4,2.0,0,48613.0,2
2.302585092994046,11,2,2,1,2,2,2,2,2,2,1,3,4,1,2,2.0,10.0,1,88.0,1.0,1,5,1,2,,4,2.0,0,48612.0,2
1.0986122886681098,11,2,2,1,2,2,2,2,2,3,1,3,3,1,2,1.0,66.66666666666666,2,57.0,1.0,2,5,2,2,4.0,3,2.0,0,48611.0,2
2.70805020110221,11,2,2,2,2,2,2,2,2,2,4,2,3,1,4,2.5,20.0,2,53.0,3.0,1,1,2,1,5.0,3,2.0,1,48610.0,2
3.2188758248682006,11,2,1,1,2,2,2,2,2,3,1,1,2,1,1,3.5714285714285716,12.0,2,38.0,1.0,1,5,2,1,4.0,4,2.0,1,48609.0,2
2.70805020110221,11,2,1,1,1,2,2,1,2,2,1,2,3,1,2,2.142857142857143,20.0,1,77.0,1.0,1,1,4,2,,4,2.0,1,48608.0,2
2.8903717578961645,11,2,2,2,2,2,2,2,2,3,1,3,3,1,2,2.5714285714285716,5.263157894736842,2,65.0,1.0,1,5,2,2,4.0,4,2.0,1,48607.0,2
2.833213344056216,11,2,2,2,1,2,2,1,2,2,1,2,2,1,4,2.4285714285714284,16.666666666666664,2,63.0,1.0,2,1,5,2,5.0,4,2.0,0,48606.0,2
1.791759469228055,11,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1.0,33.33333333333333,2,54.0,4.0,1,1,2,2,4.0,1,2.0,0,48605.0,2
3.1354942159291497,11,2,1,1,2,2,2,1,2,2,1,2,3,1,4,2.5555555555555554,8.695652173913043,2,70.0,1.0,1,5,2,2,4.0,4,2.0,1,48604.0,2
2.1972245773362196,11,2,2,2,2,2,2,2,2,3,4,3,2,1,2,3.0,18.181818181818183,2,30.0,1.0,2,5,2,2,4.0,4,2.0,0,48512.0,2
2.0794415416798357,11,2,2,2,2,2,2,2,2,3,1,3,2,1,2,2.6666666666666665,25.0,2,33.0,1.0,1,5,2,1,4.0,4,2.0,0,48511.0,2
2.302585092994046,11,2,2,2,2,2,2,2,2,2,4,3,2,1,1,2.0,20.0,2,65.0,1.0,1,1,1,2,4.0,4,2.0,1,48510.0,2
3.044522437723423,11,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1.6153846153846154,13.636363636363635,2,54.0,3.0,1,1,1,2,,4,2.0,0,48509.0,2
2.3978952727983707,11,2,2,2,2,2,2,2,2,2,4,1,2,1,1,2.2,18.181818181818183,2,61.0,1.0,2,3,2,1,4.0,4,2.0,0,48508.0,2
2.0794415416798357,11,2,1,2,2,2,2,2,2,2,4,1,2,1,1,8.0,16.666666666666664,2,62.0,1.0,1,3,2,1,5.0,4,2.0,1,48507.0,2
2.4849066497880004,11,2,1,2,2,2,2,2,2,2,3,1,2,1,1,2.0,25.0,2,53.0,1.0,1,1,2,1,2.0,4,2.0,0,48506.0,2
1.6094379124341003,11,2,2,2,2,2,2,2,2,2,4,3,2,1,2,2.5,20.0,2,33.0,1.0,2,5,2,2,4.0,4,2.0,1,48505.0,2
1.9459101490553132,11,2,2,1,2,2,2,2,2,2,4,2,2,1,4,2.3333333333333335,14.285714285714285,2,34.0,1.0,1,5,2,2,4.0,4,2.0,0,48504.0,2
3.2188758248682006,11,2,2,2,2,2,2,2,2,2,1,3,2,1,4,2.7777777777777777,22.58064516129032,2,70.0,1.0,1,1,2,1,2.0,4,2.0,1,48503.0,2
2.302585092994046,11,2,2,2,2,2,2,2,2,2,4,3,2,1,1,2.5,20.0,2,51.0,1.0,1,1,1,2,4.0,4,2.0,1,48501.0,2
2.70805020110221,11,2,2,1,2,2,2,2,2,2,1,3,2,1,2,3.0,20.0,2,46.0,1.0,2,1,2,2,,2,2.0,0,48412.0,2
1.6094379124341003,11,2,2,1,1,2,2,2,2,2,1,3,2,1,2,1.25,66.66666666666666,2,51.0,1.0,2,1,2,1,,4,2.0,0,48410.0,2
3.1354942159291497,11,2,1,1,1,2,2,1,1,2,1,1,1,1,4,2.5555555555555554,13.043478260869565,2,52.0,1.0,1,3,2,1,2.0,5,2.0,0,48409.0,2
2.0794415416798357,11,2,1,1,1,2,2,1,2,2,1,3,2,1,1,1.6,37.5,2,62.0,1.0,2,3,2,2,1.0,3,2.0,0,48408.0,2
3.1780538303479458,11,2,2,1,2,2,2,2,2,2,1,3,2,1,2,4.0,12.5,2,65.0,1.0,1,3,2,1,,4,2.0,0,48407.0,2
2.4849066497880004,11,2,2,2,2,2,2,2,2,3,4,3,3,1,2,3.0,23.076923076923077,2,51.0,1.0,2,5,2,2,4.0,4,2.0,1,48406.0,2
3.091042453358316,11,2,2,2,2,2,2,2,2,2,4,3,2,1,1,2.0,13.043478260869565,2,60.0,1.0,1,5,2,2,4.0,4,2.0,1,48405.0,2
2.70805020110221,11,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1.5,20.0,2,68.0,1.0,2,3,2,2,2.0,4,2.0,0,48404.0,2
2.6390573296152584,11,2,2,2,2,2,2,2,2,2,1,2,3,1,4,2.3333333333333335,14.285714285714285,2,41.0,1.0,2,3,2,1,4.0,4,2.0,0,48403.0,2
3.044522437723423,11,2,2,1,2,2,2,2,2,2,1,3,3,4,4,2.3333333333333335,14.285714285714285,2,54.0,1.0,1,5,2,2,4.0,4,2.0,0,48312.0,2
2.9444389791664403,11,2,2,2,1,2,2,1,2,2,1,1,2,1,1,3.1666666666666665,21.052631578947366,2,61.0,1.0,2,1,1,2,,4,2.0,0,48311.0,2
2.833213344056216,11,2,2,2,2,2,2,2,4,2,4,4,3,4,4,4.25,11.76470588235294,2,41.0,1.0,1,1,2,2,2.0,4,2.0,1,48310.0,2
3.6109179126442243,11,2,1,2,1,2,2,1,1,2,1,1,1,4,1,3.7,5.128205128205128,2,66.0,1.0,1,1,2,1,1.0,4,2.0,1,48309.0,2
3.6375861597263857,11,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2.7142857142857144,10.526315789473683,1,63.0,1.0,1,1,1,2,,4,2.0,0,48306.0,2
2.1972245773362196,11,2,2,2,2,2,2,2,2,2,1,3,2,2,1,2.25,22.22222222222222,2,38.0,1.0,1,5,2,2,4.0,4,2.0,1,48303.0,2
2.0794415416798357,11,2,1,2,2,2,2,2,2,2,1,1,2,4,1,2.6666666666666665,37.5,2,75.0,1.0,1,1,2,1,2.0,4,2.0,0,48302.0,2
1.3862943611198906,11,2,2,2,2,2,2,2,2,2,4,3,2,4,4,2.0,25.0,2,31.0,3.0,1,1,4,2,,4,2.0,0,48301.0,2
2.0794415416798357,11,2,2,2,2,2,2,2,4,2,4,4,4,1,2,2.6666666666666665,25.0,2,37.0,1.0,2,5,4,2,,4,2.0,1,47512.0,2
2.3978952727983707,11,2,2,2,2,2,2,2,4,2,4,4,3,2,2,1.1,9.090909090909092,2,39.0,1.0,1,3,4,2,,4,2.0,1,47509.0,2
2.0794415416798357,11,2,2,2,2,2,2,2,4,2,4,4,3,3,2,2.0,12.5,2,50.0,1.0,1,3,4,2,,4,2.0,1,47508.0,2
2.3978952727983707,11,2,2,2,2,2,2,2,4,2,4,4,3,1,2,1.5714285714285714,0.0,2,67.0,1.0,1,3,4,2,,4,2.0,1,47507.0,2
2.1972245773362196,11,2,1,2,2,2,2,2,4,2,4,4,4,1,2,3.0,11.11111111111111,2,42.0,1.0,1,5,4,2,,4,2.0,1,47506.0,2
2.1972245773362196,11,2,2,2,2,2,2,2,4,2,4,4,4,2,4,4.5,22.22222222222222,2,36.0,1.0,1,5,2,2,2.0,4,2.0,1,47505.0,2
1.9459101490553132,11,2,2,2,2,2,2,2,4,2,3,4,3,4,2,1.75,14.285714285714285,2,61.0,1.0,1,2,4,2,,4,2.0,0,47503.0,2
2.3978952727983707,11,2,2,2,2,2,2,2,4,2,4,4,4,2,4,5.5,18.181818181818183,2,30.0,1.0,1,5,4,2,,4,2.0,1,47502.0,2
1.791759469228055,11,2,2,2,2,2,2,2,4,2,4,4,4,1,2,2.0,16.666666666666664,2,48.0,1.0,1,5,4,2,,4,2.0,1,47501.0,2
2.1972245773362196,11,2,2,2,2,2,2,2,3,2,4,3,3,2,2,4.5,44.44444444444444,2,46.0,1.0,1,3,2,1,4.0,4,2.0,1,47413.0,2
2.833213344056216,11,2,2,2,2,2,2,2,2,2,3,1,2,1,1,4.25,17.647058823529413,2,50.0,1.0,1,1,2,2,4.0,4,2.0,1,47412.0,2
2.0794415416798357,11,2,2,2,2,2,2,2,2,2,4,3,2,2,4,2.6666666666666665,37.5,2,60.0,1.0,1,6,2,2,4.0,4,2.0,0,47411.0,2
1.0986122886681098,11,2,2,2,2,2,2,2,2,2,4,3,2,3,1,1.5,0.0,1,39.0,1.0,1,1,2,2,4.0,4,2.0,0,47410.0,2
2.3978952727983707,11,2,2,2,2,2,2,2,4,2,4,4,3,3,4,2.75,27.27272727272727,2,48.0,1.0,1,3,2,2,1.0,3,2.0,1,47408.0,2
2.0794415416798357,11,2,2,2,2,2,2,2,4,2,4,4,3,2,4,2.6666666666666665,25.0,2,41.0,1.0,1,3,2,2,,4,2.0,1,47406.0,2
2.5649493574615367,11,2,2,2,2,2,2,2,4,2,4,4,3,3,2,4.333333333333333,7.6923076923076925,2,35.0,1.0,1,1,2,2,4.0,4,2.0,1,47405.0,2
2.302585092994046,11,2,2,2,2,2,2,2,4,2,4,4,3,2,2,3.3333333333333335,20.0,2,50.0,1.0,1,5,2,2,2.0,4,2.0,0,47404.0,2
1.9459101490553132,11,2,2,2,2,2,2,2,2,2,4,3,2,3,1,3.5,14.285714285714285,2,41.0,1.0,1,1,2,2,4.0,3,2.0,1,47403.0,2
1.9459101490553132,11,2,2,2,2,2,2,2,2,2,4,3,2,3,1,3.5,28.57142857142857,2,43.0,1.0,1,1,2,2,4.0,4,2.0,0,47402.0,2
1.791759469228055,11,2,2,2,2,2,2,2,4,2,4,4,3,1,2,3.0,33.33333333333333,2,31.0,1.0,1,5,4,2,,4,2.0,1,47401.0,2
2.1972245773362196,11,2,1,1,2,2,2,2,2,2,3,2,3,1,4,4.5,11.11111111111111,2,32.0,1.0,2,5,5,2,4.0,4,2.0,0,47313.0,2
3.1780538303479458,11,2,1,1,2,2,2,1,2,2,1,1,1,1,1,3.0,16.666666666666664,2,39.0,1.0,2,5,1,2,1.0,4,2.0,0,47312.0,2
2.4849066497880004,11,2,1,2,2,2,2,1,2,2,1,1,2,1,4,2.4,16.666666666666664,2,50.0,1.0,2,3,1,2,2.0,2,2.0,0,47311.0,2
2.3978952727983707,11,2,1,2,1,2,2,1,2,2,1,2,1,1,1,1.5714285714285714,27.27272727272727,2,53.0,4.0,1,1,3,2,,1,2.0,0,47309.0,2
2.4849066497880004,11,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1.7142857142857142,8.333333333333332,2,40.0,1.0,2,1,3,2,,1,2.0,1,47308.0,2
2.833213344056216,11,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2.8333333333333335,23.52941176470588,2,50.0,1.0,1,5,1,2,1.0,4,2.0,0,47307.0,2
1.791759469228055,11,2,2,2,2,2,2,2,2,2,1,1,2,1,4,1.2,66.66666666666666,2,27.0,3.0,2,3,1,2,5.0,3,2.0,0,47305.0,2
1.9459101490553132,11,2,2,2,2,2,2,2,4,2,3,3,3,1,2,2.3333333333333335,14.285714285714285,2,30.0,1.0,1,1,2,1,,4,2.0,1,47304.0,2
1.3862943611198906,11,2,2,1,1,2,2,1,2,2,1,1,1,1,1,0.8,0.0,1,63.0,1.0,1,1,1,2,1.0,4,2.0,0,47211.0,2
2.70805020110221,11,2,1,1,1,2,1,2,2,2,1,1,1,1,1,2.142857142857143,6.666666666666667,1,52.0,1.0,2,1,1,2,1.0,4,2.0,0,47210.0,2
2.5649493574615367,11,2,2,1,2,2,2,2,2,3,1,3,2,1,1,4.333333333333333,23.076923076923077,2,52.0,1.0,1,5,2,2,2.0,5,2.0,1,47208.0,2
1.6094379124341003,11,2,2,1,1,2,2,2,2,2,1,1,2,1,1,0.8333333333333334,0.0,1,57.0,1.0,1,5,1,2,4.0,4,2.0,0,47207.0,2
2.1972245773362196,11,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1.8,22.22222222222222,2,35.0,1.0,2,1,1,2,1.0,4,2.0,0,47203.0,2
2.1972245773362196,11,2,2,1,1,2,2,1,2,2,1,3,2,1,1,2.25,22.22222222222222,2,82.0,1.0,1,1,2,2,2.0,4,2.0,0,47201.0,2
2.70805020110221,11,2,2,2,2,2,2,2,2,2,4,3,3,1,2,3.0,6.25,2,48.0,1.0,1,1,2,2,,4,2.0,1,47113.0,2
2.0794415416798357,11,2,2,2,2,2,2,2,2,2,4,6,3,1,4,2.0,12.5,1,73.0,1.0,1,5,4,2,,4,2.0,1,47112.0,2
2.0794415416798357,11,2,1,2,2,2,2,2,2,3,4,3,3,1,2,8.0,25.0,2,48.0,1.0,2,5,2,2,,4,2.0,1,47111.0,2
2.6390573296152584,11,2,2,2,2,2,2,2,2,2,4,3,3,1,2,2.3333333333333335,14.285714285714285,2,50.0,1.0,1,1,2,2,,4,2.0,1,47110.0,2
2.4849066497880004,11,2,1,1,1,2,2,1,2,2,1,3,2,1,1,2.4,16.666666666666664,2,47.0,1.0,1,5,1,2,4.0,4,2.0,0,47109.0,2
2.9444389791664403,11,2,1,1,1,2,2,1,2,2,1,1,3,1,1,2.375,5.0,2,49.0,1.0,1,5,2,1,5.0,4,2.0,0,47108.0,2
2.1972245773362196,11,2,1,2,2,2,2,2,2,2,4,2,3,1,4,1.8,22.22222222222222,2,84.0,1.0,1,5,2,1,2.0,4,2.0,1,47103.0,2
2.0794415416798357,11,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1.6,11.11111111111111,2,53.0,1.0,1,1,2,2,4.0,4,2.0,0,47101.0,2
2.6390573296152584,11,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2.3333333333333335,7.142857142857142,2,51.0,1.0,1,2,1,2,1.0,2,2.0,0,47014.0,2
1.0986122886681098,11,2,2,1,2,2,2,2,2,4,1,1,2,1,1,3.0,0.0,1,26.0,4.0,2,2,1,1,4.0,4,2.0,0,47013.0,2
1.9459101490553132,11,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1.75,42.857142857142854,2,56.0,1.0,1,1,2,2,2.0,3,2.0,0,47012.0,2
2.70805020110221,11,2,2,2,2,2,2,2,2,2,4,3,3,1,1,1.875,18.75,2,50.0,1.0,1,5,2,2,2.0,4,2.0,1,47010.0,2
1.791759469228055,11,2,2,2,2,2,2,2,4,2,4,4,3,1,1,3.0,16.666666666666664,2,68.0,1.0,1,5,2,2,2.0,4,2.0,1,47009.0,2
2.833213344056216,11,2,1,2,2,2,2,2,2,2,4,3,3,1,1,5.666666666666667,11.76470588235294,2,69.0,1.0,2,5,4,2,,4,2.0,1,47008.0,2
2.0794415416798357,11,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1.3333333333333333,12.5,2,68.0,1.0,1,2,2,2,,2,2.0,0,47007.0,2
2.302585092994046,11,2,2,2,1,2,2,1,2,3,1,1,1,1,1,1.6666666666666667,0.0,1,31.0,4.0,2,1,2,2,2.0,3,2.0,0,47006.0,2
2.6390573296152584,11,2,2,2,2,2,2,2,2,2,3,1,2,1,1,1.1666666666666667,28.57142857142857,2,39.0,1.0,2,5,2,2,2.0,4,2.0,1,47005.0,2
2.995732273553991,11,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1.6666666666666667,0.0,1,38.0,1.0,2,2,1,2,1.0,4,2.0,0,47004.0,2
2.6390573296152584,11,2,1,2,2,2,2,1,2,2,1,1,2,1,1,1.4,28.57142857142857,2,73.0,1.0,1,4,1,2,,2,2.0,0,47002.0,2
1.9459101490553132,11,2,2,1,2,2,2,2,2,3,4,3,4,1,1,2.3333333333333335,0.0,2,70.0,1.0,2,5,2,2,,4,2.0,1,46914.0,2
2.5649493574615367,11,2,1,1,1,2,2,1,1,2,1,1,2,1,1,2.6,0.0,1,23.0,4.0,2,1,2,2,1.0,3,2.0,0,46913.0,2
1.791759469228055,11,2,2,2,2,2,2,2,2,2,1,3,2,1,1,1.5,14.285714285714285,2,40.0,1.0,2,5,1,2,4.0,4,2.0,0,46912.0,2
1.9459101490553132,11,2,1,1,2,2,2,2,2,2,1,2,3,1,4,1.75,0.0,2,70.0,1.0,2,5,2,1,4.0,4,2.0,0,46911.0,2
2.5649493574615367,11,2,2,1,2,2,2,2,2,2,4,3,3,1,2,3.25,30.76923076923077,2,70.0,1.0,2,3,4,2,,4,2.0,1,46909.0,2
2.302585092994046,11,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1.4285714285714286,0.0,1,37.0,1.0,2,1,2,2,2.0,4,2.0,1,46908.0,2
2.9444389791664403,11,2,2,2,2,2,2,2,2,2,4,1,2,1,1,2.7142857142857144,15.789473684210526,2,33.0,1.0,1,3,2,2,5.0,4,2.0,1,46907.0,2
2.3978952727983707,11,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1.1,0.0,2,66.0,1.0,2,5,2,2,5.0,4,2.0,0,46905.0,2
2.6390573296152584,11,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2.0,0.0,2,70.0,1.0,1,5,2,2,4.0,4,2.0,0,46903.0,2
2.70805020110221,11,2,1,1,2,2,2,1,2,3,1,1,2,1,1,1.5,20.0,2,50.0,3.0,2,5,1,2,4.0,4,2.0,0,46901.0,2
1.3862943611198906,11,2,2,2,2,2,2,2,2,2,4,3,3,1,2,1.3333333333333333,11.11111111111111,1,52.0,1.0,2,1,2,2,2.0,3,2.0,0,46813.0,2
2.4849066497880004,11,2,1,1,1,2,2,2,2,3,1,1,1,1,1,1.5,16.666666666666664,2,66.0,1.0,1,1,1,2,,2,2.0,0,46809.0,2
1.9459101490553132,11,2,2,2,2,2,2,2,2,2,4,3,3,1,4,2.3333333333333335,14.285714285714285,2,52.0,1.0,1,3,2,2,2.0,3,2.0,1,46808.0,2
1.9459101490553132,11,2,2,2,2,2,2,2,2,3,4,3,3,1,2,2.3333333333333335,28.57142857142857,2,67.0,1.0,1,1,2,2,4.0,3,2.0,1,46807.0,2
2.1972245773362196,11,2,2,1,2,2,2,2,2,2,4,3,3,1,2,2.25,0.0,2,67.0,1.0,1,1,2,2,4.0,3,2.0,1,46806.0,2
2.1972245773362196,11,2,1,2,2,2,2,2,2,2,1,3,2,1,4,1.8,11.11111111111111,2,77.0,1.0,1,4,2,2,2.0,3,2.0,0,46805.0,2
